tag,term,text,url
software,software,"rations of the software to remain open","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,2"
software,software," to extend the software further or cre","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,3"
software,software,"hat the entire software stack for dfsc","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,4"
software,software,"ow employ free software, also potentia","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,5"
software,software,"nts to run the software smoothly.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,6"
software,software,"with using the software to assign diff","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#software,7"
dfscore,dfscore,"dfscore 2.0 | Rodrigo ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,0"
dfscore,dfscore,"						dfscore 2.0","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,1"
dfscore,dfscore,"dfscore 2.0 is here! d","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,2"
dfscore,dfscore,"ten version of dfscore that I started","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,3"
dfscore,dfscore,"years ago. The dfscore system is a re","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,4"
dfscore,dfscore,"Background (dfscore 1.0)","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,5"
dfscore,dfscore,"nal version of dfscore was built in M","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,6"
dfscore,dfscore,"f the original dfscore system","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,7"
dfscore,dfscore,"ing to program dfscore I researched t","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,8"
dfscore,dfscore," to solve with dfscore, but is primar","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,9"
dfscore,dfscore," which is what dfscore would develop ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,10"
dfscore,dfscore,"ovisation like dfscore, or Noise Quar","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,11"
dfscore,dfscore,"The dfscore system is comp","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,12"
dfscore,dfscore,"dfscore message spec","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,13"
dfscore,dfscore,"/dfscore = top OSC name","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,14"
dfscore,dfscore,"/dfscore/score = all me","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,15"
dfscore,dfscore,"/dfscore/setup = all me","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,16"
dfscore,dfscore,"/dfscore/score/info = g","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,17"
dfscore,dfscore,"/dfscore/score/performe","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,18"
dfscore,dfscore,"/dfscore/score/feedback","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,19"
dfscore,dfscore,"The dfscore system is stil","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,20"
dfscore,dfscore,"f the original dfscore system Richard","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,21"
dfscore,dfscore,"ichard rebuilt dfscore from the groun","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,22"
dfscore,dfscore,"could work on. dfscore could run on a","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,23"
dfscore,dfscore,". The original dfscore focused on sta","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,24"
dfscore,dfscore,"engine meant a dfscore could be anyth","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,25"
dfscore,dfscore," a wiki with a dfscore API and a comp","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,26"
dfscore,dfscore,"h this update. dfscore now runs on a ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,27"
dfscore,dfscore,"i and join the dfscore server/network","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,28"
dfscore,dfscore,"Development (dfscore 2.0)","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,29"
dfscore,dfscore,"dfscore uses the node.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,30"
dfscore,dfscore,"The dfscore server softwar","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,31"
dfscore,dfscore,"development of dfscore 2.0","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,32"
dfscore,dfscore," background of dfscore, it is appropr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,33"
dfscore,dfscore,"x/MSP version, dfscore was rewritten ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,34"
dfscore,dfscore,"o defining the dfscore composition la","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,35"
dfscore,dfscore,"e the previous dfscore used OSC to tr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,36"
dfscore,dfscore,"y portability. dfscore now has the ca","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,37"
dfscore,dfscore,"h the previous dfscore was open sourc","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,38"
dfscore,dfscore,"ware stack for dfscore can now employ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,39"
dfscore,dfscore,"cy required by dfscore. One central i","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,40"
dfscore,dfscore,"om the server. dfscore requires that ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,41"
dfscore,dfscore," animations in dfscore include the pr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,42"
dfscore,dfscore," future ‘dfscore light’ d","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,43"
dfscore,dfscore,"pieces for the dfscore system. I&#821","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,44"
dfscore,dfscore,"n the previous dfscore pieces I&#8217","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,45"
dfscore,dfscore,"s of all of my dfscore pieces. There ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,46"
dfscore,dfscore,"uring the next dfscore rehearsals. He","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,47"
dfscore,dfscore,"ting factor in dfscore pieces. In pie","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,48"
dfscore,dfscore,"eneral way the dfscore system itself ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,49"
dfscore,dfscore,"rver view into dfscore, which would a","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,50"
dfscore,dfscore,"o download the dfscore for Hands.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,51"
dfscore,dfscore,"meant that the dfscore system could g","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,52"
dfscore,dfscore,"o download the dfscore for Burrowed.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,53"
dfscore,dfscore,"ly used by the dfscore composition at","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,54"
dfscore,dfscore,"d by the wider dfscore development an","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,55"
dfscore,dfscore,"o download the dfscore for Belittling","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,56"
dfscore,dfscore," approach with dfscore would have all","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,57"
dfscore,dfscore,"o download the dfscore for Multitudes","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,58"
dfscore,dfscore,"	    dfscore | Angela Guyto","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,59"
dfscore,dfscore,"8230;] look at dfscore 2.0  (read Rod","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,60"
dfscore,dfscore,"				dfscore 2.0","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,61"
dfscore,dfscore,"				dfscore – Manche","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfscore,62"
dfscore,dfs,"dfscore 2.0 | Rodr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,0"
dfscore,dfs,"						dfscore 2.0","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,1"
dfscore,dfs,"dfscore 2.0 is her","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,2"
dfscore,dfs,"e! dfscore 2.0 is a m","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,3"
dfscore,dfs,"ten version of dfscore that I sta","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,4"
dfscore,dfs,"years ago. The dfscore system is ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,5"
dfscore,dfs,"Background (dfscore 1.0)","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,6"
dfscore,dfs,"nal version of dfscore was built ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,7"
dfscore,dfs,"f the original dfscore system","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,8"
dfscore,dfs,"ing to program dfscore I research","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,9"
dfscore,dfs," to solve with dfscore, but is pr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,10"
dfscore,dfs," which is what dfscore would deve","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,11"
dfscore,dfs,"ovisation like dfscore, or Noise ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,12"
dfscore,dfs,"The dfscore system is ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,13"
dfscore,dfs,"e first is the dfs Performer appl","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,14"
dfscore,dfs,"se of use. The dfs Performer appl","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,15"
dfscore,dfs," interface for dfs Performer went","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,16"
dfscore,dfs,"The dfs Performer appl","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,17"
dfscore,dfs,"dfscore message sp","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,18"
dfscore,dfs,"/dfscore = top OSC ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,19"
dfscore,dfs,"/dfscore/score = al","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,20"
dfscore,dfs,"/dfscore/setup = al","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,21"
dfscore,dfs,"/dfscore/score/info","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,22"
dfscore,dfs,"mpo, duration, dfs version) (one ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,23"
dfscore,dfs,"/dfscore/score/perf","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,24"
dfscore,dfs,"/dfscore/score/feed","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,25"
dfscore,dfs,"The dfscore system is ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,26"
dfscore,dfs,"f the original dfscore system Ric","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,27"
dfscore,dfs,"ichard rebuilt dfscore from the g","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,28"
dfscore,dfs,"could work on. dfscore could run ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,29"
dfscore,dfs,". The original dfscore focused on","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,30"
dfscore,dfs,"engine meant a dfscore could be a","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,31"
dfscore,dfs," a wiki with a dfscore API and a ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,32"
dfscore,dfs,"h this update. dfscore now runs o","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,33"
dfscore,dfs,"i and join the dfscore server/net","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,34"
dfscore,dfs,"Development (dfscore 2.0)","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,35"
dfscore,dfs,"dfscore uses the n","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,36"
dfscore,dfs,"The dfscore server sof","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,37"
dfscore,dfs,"development of dfscore 2.0","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,38"
dfscore,dfs," background of dfscore, it is app","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,39"
dfscore,dfs,"x/MSP version, dfscore was rewrit","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,40"
dfscore,dfs,"o defining the dfscore compositio","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,41"
dfscore,dfs,"e the previous dfscore used OSC t","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,42"
dfscore,dfs,"y portability. dfscore now has th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,43"
dfscore,dfs,"h the previous dfscore was open s","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,44"
dfscore,dfs,"ware stack for dfscore can now em","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,45"
dfscore,dfs,"cy required by dfscore. One centr","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,46"
dfscore,dfs,"om the server. dfscore requires t","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,47"
dfscore,dfs," animations in dfscore include th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,48"
dfscore,dfs," future ‘dfscore light&#821","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,49"
dfscore,dfs,"pieces for the dfscore system. I&","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,50"
dfscore,dfs,"n the previous dfscore pieces I&#","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,51"
dfscore,dfs,"s of all of my dfscore pieces. Th","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,52"
dfscore,dfs,"uring the next dfscore rehearsals","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,53"
dfscore,dfs,"ting factor in dfscore pieces. In","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,54"
dfscore,dfs,"eneral way the dfscore system its","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,55"
dfscore,dfs,"rver view into dfscore, which wou","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,56"
dfscore,dfs,"o download the dfscore for Hands.","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,57"
dfscore,dfs,"meant that the dfscore system cou","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,58"
dfscore,dfs,"o download the dfscore for Burrow","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,59"
dfscore,dfs,"ly used by the dfscore compositio","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,60"
dfscore,dfs,"d by the wider dfscore developmen","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,61"
dfscore,dfs,"o download the dfscore for Belitt","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,62"
dfscore,dfs,"riting for the dfs system brings ","http://www.rodrigoconstanzo.com/2015/11/dfscore-2/#dfs,63"
